[0/0] en-ewt (retroprobe)...
Path 'exp/run/retroprobe/en-ewt-rs41' does not exist. Creating...
Loaded data splits train: 28648, dev: 2419, test: 2175 with filter <UniversalDependenciesIndexFilter: 31067 indices>.
Loaded <UniversalDependenciesTreebank (all.conllu): 7664 sentences>.
Loaded <UniversalDependenciesTreebank (ar_padt-ud-dev.conllu): 909 sentences>.
Loaded <UniversalDependenciesTreebank (ar_padt-ud-test.conllu): 680 sentences>.
Loaded <UniversalDependenciesTreebank (ar_padt-ud-train.conllu): 6075 sentences>.
Loaded <UniversalDependenciesTreebank (all.conllu): 8993 sentences>.
Loaded <UniversalDependenciesTreebank (eu_bdt-ud-dev.conllu): 1798 sentences>.
Loaded <UniversalDependenciesTreebank (eu_bdt-ud-test.conllu): 1799 sentences>.
Loaded <UniversalDependenciesTreebank (eu_bdt-ud-train.conllu): 5396 sentences>.
Loaded <UniversalDependenciesTreebank (all.conllu): 4997 sentences>.
Loaded <UniversalDependenciesTreebank (zh_gsd-ud-dev.conllu): 500 sentences>.
Loaded <UniversalDependenciesTreebank (zh_gsd-ud-test.conllu): 500 sentences>.
Loaded <UniversalDependenciesTreebank (zh_gsd-ud-train.conllu): 3997 sentences>.
Loaded <UniversalDependenciesTreebank (all.conllu): 16621 sentences>.
Loaded <UniversalDependenciesTreebank (en_ewt-ud-dev.conllu): 2001 sentences>.
Loaded <UniversalDependenciesTreebank (en_ewt-ud-test.conllu): 2077 sentences>.
Loaded <UniversalDependenciesTreebank (en_ewt-ud-train.conllu): 12543 sentences>.
Loaded <UniversalDependenciesTreebank (all.conllu): 15136 sentences>.
Loaded <UniversalDependenciesTreebank (fi_tdt-ud-dev.conllu): 1364 sentences>.
Loaded <UniversalDependenciesTreebank (fi_tdt-ud-test.conllu): 1555 sentences>.
Loaded <UniversalDependenciesTreebank (fi_tdt-ud-train.conllu): 12217 sentences>.
Loaded <UniversalDependenciesTreebank (all.conllu): 6216 sentences>.
Loaded <UniversalDependenciesTreebank (he_htb-ud-dev.conllu): 484 sentences>.
Loaded <UniversalDependenciesTreebank (he_htb-ud-test.conllu): 491 sentences>.
Loaded <UniversalDependenciesTreebank (he_htb-ud-train.conllu): 5241 sentences>.
Loaded <UniversalDependenciesTreebank (all.conllu): 16647 sentences>.
Loaded <UniversalDependenciesTreebank (hi_hdtb-ud-dev.conllu): 1659 sentences>.
Loaded <UniversalDependenciesTreebank (hi_hdtb-ud-test.conllu): 1684 sentences>.
Loaded <UniversalDependenciesTreebank (hi_hdtb-ud-train.conllu): 13304 sentences>.
Loaded <UniversalDependenciesTreebank (all.conllu): 14167 sentences>.
Loaded <UniversalDependenciesTreebank (it_isdt-ud-dev.conllu): 564 sentences>.
Loaded <UniversalDependenciesTreebank (it_isdt-ud-test.conllu): 482 sentences>.
Loaded <UniversalDependenciesTreebank (it_isdt-ud-train.conllu): 13121 sentences>.
Loaded <UniversalDependenciesTreebank (all.conllu): 8100 sentences>.
Loaded <UniversalDependenciesTreebank (ja_gsd-ud-dev.conllu): 507 sentences>.
Loaded <UniversalDependenciesTreebank (ja_gsd-ud-test.conllu): 543 sentences>.
Loaded <UniversalDependenciesTreebank (ja_gsd-ud-train.conllu): 7050 sentences>.
Loaded <UniversalDependenciesTreebank (all.conllu): 6339 sentences>.
Loaded <UniversalDependenciesTreebank (ko_gsd-ud-dev.conllu): 950 sentences>.
Loaded <UniversalDependenciesTreebank (ko_gsd-ud-test.conllu): 989 sentences>.
Loaded <UniversalDependenciesTreebank (ko_gsd-ud-train.conllu): 4400 sentences>.
Loaded <UniversalDependenciesTreebank (all.conllu): 61889 sentences>.
Loaded <UniversalDependenciesTreebank (ru_syntagrus-ud-dev.conllu): 6584 sentences>.
Loaded <UniversalDependenciesTreebank (ru_syntagrus-ud-test.conllu): 6491 sentences>.
Loaded <UniversalDependenciesTreebank (ru_syntagrus-ud-train.conllu): 48814 sentences>.
Loaded <UniversalDependenciesTreebank (all.conllu): 6026 sentences>.
Loaded <UniversalDependenciesTreebank (sv_talbanken-ud-dev.conllu): 504 sentences>.
Loaded <UniversalDependenciesTreebank (sv_talbanken-ud-test.conllu): 1219 sentences>.
Loaded <UniversalDependenciesTreebank (sv_talbanken-ud-train.conllu): 4303 sentences>.
Loaded <UniversalDependenciesTreebank (all.conllu): 5635 sentences>.
Loaded <UniversalDependenciesTreebank (tr_imst-ud-dev.conllu): 988 sentences>.
Loaded <UniversalDependenciesTreebank (tr_imst-ud-test.conllu): 983 sentences>.
Loaded <UniversalDependenciesTreebank (tr_imst-ud-train.conllu): 3664 sentences>.
Loaded <UniversalDependencies: 52 treebanks, 356860 sentences> with 37 dependency relations.
Loaded training split with 28648 sentences.
Loaded dev split with 2419 sentences.
Some weights of the model checkpoint at bert-base-multilingual-cased were not used when initializing BertModel: ['cls.predictions.bias', 'cls.seq_relationship.bias', 'cls.predictions.transform.LayerNorm.weight', 'cls.predictions.transform.dense.bias', 'cls.seq_relationship.weight', 'cls.predictions.decoder.weight', 'cls.predictions.transform.LayerNorm.bias', 'cls.predictions.transform.dense.weight']
- This IS expected if you are initializing BertModel from the checkpoint of a model trained on another task or with another architecture (e.g. initializing a BertForSequenceClassification model from a BertForPreTraining model).
- This IS NOT expected if you are initializing BertModel from the checkpoint of a model that you expect to be exactly identical (initializing a BertForSequenceClassification model from a BertForSequenceClassification model).
Constructed 'retroprobe' model:
RetroProbe:
  <BertModel: "bert-base-multilingual-cased", Layers [6, 7]>
  <RootedGraphPredictor: 768 -> 128>
  <DependencyLabelClassifier: 1536 -> 37>
Moved parser to CUDA device ('cuda').
Using RootedDependencyLoss with DependencyDistanceLoss and CrossEntropyLoss.
Optimizing using AdamW with learning rate 0.001.
Scheduler ReduceLROnPlateau reduces learning rate by 0.1 after 1 epoch without improvement.
Ignored unknown kwarg option direction
 [Train | Batch 1 | 0.11%] Acc: no-decode, Loss: 23.72 + 13.21 = 36.9327Ignored unknown kwarg option direction
[Train | Batch 198 | 22.12%] Acc: no-decode, Loss: 0.43 + 0.27 = 0.7016Ignored unknown kwarg option direction
[Train | Batch 199 | 22.23%] Acc: no-decode, Loss: 0.43 + 0.27 = 0.7014Ignored unknown kwarg option direction
[Train | Batch 200 | 22.34%] Acc: no-decode, Loss: 0.43 + 0.27 = 0.7010Ignored unknown kwarg option direction
[Train | Batch 201 | 22.45%] Acc: no-decode, Loss: 0.43 + 0.27 = 0.7008Ignored unknown kwarg option direction
[Train | Batch 202 | 22.56%] Acc: no-decode, Loss: 0.43 + 0.27 = 0.7013Ignored unknown kwarg option direction
[Train | Batch 203 | 22.68%] Acc: no-decode, Loss: 0.43 + 0.27 = 0.7010Ignored unknown kwarg option direction
[Train | Batch 204 | 22.79%] Acc: no-decode, Loss: 0.43 + 0.27 = 0.7013Ignored unknown kwarg option direction
[Train | Batch 205 | 22.90%] Acc: no-decode, Loss: 0.43 + 0.27 = 0.7010Ignored unknown kwarg option direction
[Train | Batch 206 | 23.01%] Acc: no-decode, Loss: 0.43 + 0.27 = 0.7011Ignored unknown kwarg option direction
[Train | Batch 207 | 23.12%] Acc: no-decode, Loss: 0.43 + 0.27 = 0.7012Ignored unknown kwarg option direction
[Train | Batch 208 | 23.23%] Acc: no-decode, Loss: 0.43 + 0.27 = 0.7009Ignored unknown kwarg option direction
[Train | Batch 209 | 23.35%] Acc: no-decode, Loss: 0.43 + 0.27 = 0.7009Ignored unknown kwarg option direction
[Train | Batch 210 | 23.46%] Acc: no-decode, Loss: 0.43 + 0.27 = 0.7001Ignored unknown kwarg option direction
[Train | Batch 211 | 23.57%] Acc: no-decode, Loss: 0.43 + 0.27 = 0.7000Ignored unknown kwarg option direction
[Train | Batch 212 | 23.68%] Acc: no-decode, Loss: 0.43 + 0.27 = 0.7005Ignored unknown kwarg option direction
[Train | Batch 213 | 23.79%] Acc: no-decode, Loss: 0.43 + 0.27 = 0.7003Ignored unknown kwarg option direction
[Train | Batch 214 | 23.90%] Acc: no-decode, Loss: 0.43 + 0.27 = 0.7007Ignored unknown kwarg option direction
[Train | Batch 215 | 24.02%] Acc: no-decode, Loss: 0.43 + 0.27 = 0.7010Ignored unknown kwarg option direction
[Train | Batch 216 | 24.13%] Acc: no-decode, Loss: 0.43 + 0.27 = 0.7014Ignored unknown kwarg option direction
[Train | Batch 217 | 24.24%] Acc: no-decode, Loss: 0.43 + 0.27 = 0.7013Ignored unknown kwarg option direction
[Train | Batch 218 | 24.35%] Acc: no-decode, Loss: 0.43 + 0.27 = 0.7011Ignored unknown kwarg option direction
[Train | Batch 219 | 24.46%] Acc: no-decode, Loss: 0.43 + 0.27 = 0.7010Ignored unknown kwarg option direction
[Train | Batch 220 | 24.57%] Acc: no-decode, Loss: 0.43 + 0.27 = 0.7010Ignored unknown kwarg option direction
[Train | Batch 221 | 24.69%] Acc: no-decode, Loss: 0.43 + 0.27 = 0.7009Ignored unknown kwarg option direction
[Train | Batch 222 | 24.80%] Acc: no-decode, Loss: 0.43 + 0.27 = 0.7011Ignored unknown kwarg option direction
[Train | Batch 223 | 24.91%] Acc: no-decode, Loss: 0.43 + 0.27 = 0.7011Ignored unknown kwarg option direction
[Train | Batch 224 | 25.02%] Acc: no-decode, Loss: 0.43 + 0.27 = 0.7007Ignored unknown kwarg option direction
[Train | Batch 225 | 25.13%] Acc: no-decode, Loss: 0.43 + 0.27 = 0.7006Ignored unknown kwarg option direction
[Train | Batch 226 | 25.24%] Acc: no-decode, Loss: 0.43 + 0.27 = 0.7008Ignored unknown kwarg option direction
[Train | Batch 227 | 25.36%] Acc: no-decode, Loss: 0.43 + 0.27 = 0.7010Ignored unknown kwarg option direction
[Train | Batch 228 | 25.47%] Acc: no-decode, Loss: 0.43 + 0.27 = 0.7004Ignored unknown kwarg option direction
[Train | Batch 229 | 25.58%] Acc: no-decode, Loss: 0.43 + 0.27 = 0.7007Ignored unknown kwarg option direction
[Train | Batch 230 | 25.69%] Acc: no-decode, Loss: 0.43 + 0.27 = 0.7007Ignored unknown kwarg option direction
[Train | Batch 231 | 25.80%] Acc: no-decode, Loss: 0.43 + 0.27 = 0.7002Ignored unknown kwarg option direction
[Train | Batch 232 | 25.91%] Acc: no-decode, Loss: 0.43 + 0.27 = 0.6999Ignored unknown kwarg option direction
[Train | Batch 233 | 26.03%] Acc: no-decode, Loss: 0.43 + 0.27 = 0.6996Ignored unknown kwarg option direction
[Train | Batch 234 | 26.14%] Acc: no-decode, Loss: 0.43 + 0.27 = 0.6992Ignored unknown kwarg option direction
[Train | Batch 235 | 26.25%] Acc: no-decode, Loss: 0.43 + 0.27 = 0.6993Ignored unknown kwarg option direction
[Train | Batch 236 | 26.36%] Acc: no-decode, Loss: 0.43 + 0.27 = 0.6994Ignored unknown kwarg option direction
[Train | Batch 237 | 26.47%] Acc: no-decode, Loss: 0.43 + 0.27 = 0.6995Ignored unknown kwarg option direction
[Train | Batch 238 | 26.58%] Acc: no-decode, Loss: 0.43 + 0.27 = 0.6999Ignored unknown kwarg option direction
[Train | Batch 239 | 26.70%] Acc: no-decode, Loss: 0.43 + 0.27 = 0.6998Ignored unknown kwarg option direction
[Train | Batch 240 | 26.81%] Acc: no-decode, Loss: 0.43 + 0.27 = 0.7002Ignored unknown kwarg option direction
[Train | Batch 241 | 26.92%] Acc: no-decode, Loss: 0.43 + 0.27 = 0.7004Ignored unknown kwarg option direction
[Train | Batch 242 | 27.03%] Acc: no-decode, Loss: 0.43 + 0.27 = 0.7004Ignored unknown kwarg option direction
[Train | Batch 243 | 27.14%] Acc: no-decode, Loss: 0.43 + 0.27 = 0.7006Ignored unknown kwarg option direction
[Train | Batch 244 | 27.25%] Acc: no-decode, Loss: 0.43 + 0.27 = 0.7007Ignored unknown kwarg option direction
[Train | Batch 245 | 27.37%] Acc: no-decode, Loss: 0.43 + 0.27 = 0.7011Ignored unknown kwarg option direction
[Train | Batch 246 | 27.48%] Acc: no-decode, Loss: 0.43 + 0.27 = 0.7012Ignored unknown kwarg option direction
[Train | Batch 247 | 27.59%] Acc: no-decode, Loss: 0.43 + 0.27 = 0.7011Ignored unknown kwarg option direction
[Train | Batch 248 | 27.70%] Acc: no-decode, Loss: 0.43 + 0.27 = 0.7015Ignored unknown kwarg option direction
[Train | Batch 249 | 27.81%] Acc: no-decode, Loss: 0.43 + 0.27 = 0.7014Ignored unknown kwarg option direction
[Train | Batch 250 | 27.93%] Acc: no-decode, Loss: 0.43 + 0.27 = 0.7018Ignored unknown kwarg option direction
[Train | Batch 251 | 28.04%] Acc: no-decode, Loss: 0.43 + 0.27 = 0.7017Ignored unknown kwarg option direction
[Train | Batch 252 | 28.15%] Acc: no-decode, Loss: 0.43 + 0.27 = 0.7019Ignored unknown kwarg option direction
[Train | Batch 253 | 28.26%] Acc: no-decode, Loss: 0.43 + 0.27 = 0.7023Ignored unknown kwarg option direction
[Train | Batch 254 | 28.37%] Acc: no-decode, Loss: 0.43 + 0.27 = 0.7019Ignored unknown kwarg option direction
[Train | Batch 255 | 28.48%] Acc: no-decode, Loss: 0.43 + 0.27 = 0.7020Ignored unknown kwarg option direction
[Train | Batch 256 | 28.60%] Acc: no-decode, Loss: 0.43 + 0.27 = 0.7017Ignored unknown kwarg option direction
[Train | Batch 257 | 28.71%] Acc: no-decode, Loss: 0.43 + 0.27 = 0.7018Ignored unknown kwarg option direction
[Train | Batch 258 | 28.82%] Acc: no-decode, Loss: 0.43 + 0.27 = 0.7019Ignored unknown kwarg option direction
[Train | Batch 259 | 28.93%] Acc: no-decode, Loss: 0.43 + 0.27 = 0.7019Ignored unknown kwarg option direction
[Train | Batch 260 | 29.04%] Acc: no-decode, Loss: 0.43 + 0.27 = 0.7024Ignored unknown kwarg option direction
[Train | Batch 261 | 29.15%] Acc: no-decode, Loss: 0.43 + 0.27 = 0.7022Ignored unknown kwarg option direction
[Train | Batch 262 | 29.27%] Acc: no-decode, Loss: 0.43 + 0.27 = 0.7020Ignored unknown kwarg option direction
[Train | Batch 263 | 29.38%] Acc: no-decode, Loss: 0.43 + 0.27 = 0.7021Ignored unknown kwarg option direction
[Train | Batch 264 | 29.49%] Acc: no-decode, Loss: 0.43 + 0.27 = 0.7021Ignored unknown kwarg option direction
[Train | Batch 265 | 29.60%] Acc: no-decode, Loss: 0.43 + 0.27 = 0.7024Ignored unknown kwarg option direction
[Train | Batch 266 | 29.71%] Acc: no-decode, Loss: 0.43 + 0.27 = 0.7027Ignored unknown kwarg option direction
[Train | Batch 267 | 29.82%] Acc: no-decode, Loss: 0.43 + 0.27 = 0.7028Ignored unknown kwarg option direction
[Train | Batch 268 | 29.94%] Acc: no-decode, Loss: 0.43 + 0.27 = 0.7030Ignored unknown kwarg option direction
[Train | Batch 269 | 30.05%] Acc: no-decode, Loss: 0.43 + 0.27 = 0.7028Ignored unknown kwarg option direction
[Train | Batch 270 | 30.16%] Acc: no-decode, Loss: 0.43 + 0.27 = 0.7030Ignored unknown kwarg option direction
[Train | Batch 271 | 30.27%] Acc: no-decode, Loss: 0.43 + 0.27 = 0.7028Ignored unknown kwarg option direction
[Train | Batch 272 | 30.38%] Acc: no-decode, Loss: 0.43 + 0.27 = 0.7026Ignored unknown kwarg option direction
[Train | Batch 273 | 30.49%] Acc: no-decode, Loss: 0.43 + 0.27 = 0.7024Ignored unknown kwarg option direction
[Train | Batch 274 | 30.61%] Acc: no-decode, Loss: 0.43 + 0.27 = 0.7024Ignored unknown kwarg option direction
[Train | Batch 275 | 30.72%] Acc: no-decode, Loss: 0.43 + 0.27 = 0.7022Ignored unknown kwarg option direction
[Train | Batch 276 | 30.83%] Acc: no-decode, Loss: 0.43 + 0.27 = 0.7022Ignored unknown kwarg option direction
[Train | Batch 277 | 30.94%] Acc: no-decode, Loss: 0.43 + 0.27 = 0.7021Ignored unknown kwarg option direction
[Train | Batch 278 | 31.05%] Acc: no-decode, Loss: 0.43 + 0.27 = 0.7022Ignored unknown kwarg option direction
[Train | Batch 279 | 31.16%] Acc: no-decode, Loss: 0.43 + 0.27 = 0.7023Ignored unknown kwarg option direction
[Train | Batch 280 | 31.28%] Acc: no-decode, Loss: 0.43 + 0.27 = 0.7025Ignored unknown kwarg option direction
[Train | Batch 281 | 31.39%] Acc: no-decode, Loss: 0.43 + 0.27 = 0.7024Ignored unknown kwarg option direction
[Train | Batch 282 | 31.50%] Acc: no-decode, Loss: 0.43 + 0.27 = 0.7026Ignored unknown kwarg option direction
[Train | Batch 283 | 31.61%] Acc: no-decode, Loss: 0.43 + 0.27 = 0.7024Ignored unknown kwarg option direction
[Train | Batch 284 | 31.72%] Acc: no-decode, Loss: 0.43 + 0.27 = 0.7025Ignored unknown kwarg option direction
[Train | Batch 285 | 31.83%] Acc: no-decode, Loss: 0.43 + 0.27 = 0.7023Ignored unknown kwarg option direction
[Train | Batch 286 | 31.95%] Acc: no-decode, Loss: 0.43 + 0.27 = 0.7017Ignored unknown kwarg option direction
[Train | Batch 287 | 32.06%] Acc: no-decode, Loss: 0.43 + 0.27 = 0.7020Ignored unknown kwarg option direction
[Train | Batch 288 | 32.17%] Acc: no-decode, Loss: 0.43 + 0.27 = 0.7019Ignored unknown kwarg option direction
[Train | Batch 289 | 32.28%] Acc: no-decode, Loss: 0.43 + 0.27 = 0.7021Ignored unknown kwarg option direction
[Train | Batch 290 | 32.39%] Acc: no-decode, Loss: 0.43 + 0.27 = 0.7019Ignored unknown kwarg option direction
[Train | Batch 291 | 32.50%] Acc: no-decode, Loss: 0.43 + 0.27 = 0.7022Ignored unknown kwarg option direction
[Train | Batch 292 | 32.62%] Acc: no-decode, Loss: 0.43 + 0.27 = 0.7020Ignored unknown kwarg option direction
[Train | Batch 293 | 32.73%] Acc: no-decode, Loss: 0.43 + 0.27 = 0.7023Ignored unknown kwarg option direction
[Train | Batch 294 | 32.84%] Acc: no-decode, Loss: 0.43 + 0.27 = 0.7024Ignored unknown kwarg option direction
[Train | Batch 295 | 32.95%] Acc: no-decode, Loss: 0.43 + 0.27 = 0.7028Ignored unknown kwarg option direction
[Train | Batch 296 | 33.06%] Acc: no-decode, Loss: 0.43 + 0.27 = 0.7028Ignored unknown kwarg option direction
[Train | Batch 297 | 33.18%] Acc: no-decode, Loss: 0.43 + 0.27 = 0.7028Ignored unknown kwarg option direction
[Train | Batch 298 | 33.29%] Acc: no-decode, Loss: 0.43 + 0.27 = 0.7029Ignored unknown kwarg option direction
[Train | Batch 299 | 33.40%] Acc: no-decode, Loss: 0.43 + 0.27 = 0.7033Ignored unknown kwarg option direction
[Train | Batch 300 | 33.51%] Acc: no-decode, Loss: 0.43 + 0.27 = 0.7031Ignored unknown kwarg option direction
[Train | Batch 301 | 33.62%] Acc: no-decode, Loss: 0.43 + 0.27 = 0.7030Ignored unknown kwarg option direction
[Train | Batch 302 | 33.73%] Acc: no-decode, Loss: 0.43 + 0.27 = 0.7028Ignored unknown kwarg option direction
[Train | Batch 303 | 33.85%] Acc: no-decode, Loss: 0.43 + 0.27 = 0.7026Ignored unknown kwarg option direction
[Train | Batch 304 | 33.96%] Acc: no-decode, Loss: 0.43 + 0.27 = 0.7023Ignored unknown kwarg option direction
[Train | Batch 305 | 34.07%] Acc: no-decode, Loss: 0.43 + 0.27 = 0.7024Ignored unknown kwarg option direction
[Train | Batch 306 | 34.18%] Acc: no-decode, Loss: 0.43 + 0.27 = 0.7023Ignored unknown kwarg option direction
[Train | Batch 307 | 34.29%] Acc: no-decode, Loss: 0.43 + 0.27 = 0.7023Ignored unknown kwarg option direction
[Train | Batch 308 | 34.40%] Acc: no-decode, Loss: 0.43 + 0.27 = 0.7025Ignored unknown kwarg option direction
[Train | Batch 309 | 34.52%] Acc: no-decode, Loss: 0.43 + 0.27 = 0.7027Ignored unknown kwarg option direction
[Train | Batch 310 | 34.63%] Acc: no-decode, Loss: 0.43 + 0.27 = 0.7029Ignored unknown kwarg option direction
[Train | Batch 311 | 34.74%] Acc: no-decode, Loss: 0.43 + 0.27 = 0.7027Ignored unknown kwarg option direction
[Train | Batch 312 | 34.85%] Acc: no-decode, Loss: 0.43 + 0.27 = 0.7031Ignored unknown kwarg option direction
[Train | Batch 313 | 34.96%] Acc: no-decode, Loss: 0.43 + 0.27 = 0.7030Ignored unknown kwarg option direction
[Train | Batch 314 | 35.07%] Acc: no-decode, Loss: 0.43 + 0.27 = 0.7029Ignored unknown kwarg option direction
[Train | Batch 315 | 35.19%] Acc: no-decode, Loss: 0.43 + 0.27 = 0.7028Ignored unknown kwarg option direction
[Train | Batch 316 | 35.30%] Acc: no-decode, Loss: 0.43 + 0.27 = 0.7035Ignored unknown kwarg option direction
[Train | Batch 317 | 35.41%] Acc: no-decode, Loss: 0.43 + 0.27 = 0.7034Ignored unknown kwarg option direction
[Train | Batch 318 | 35.52%] Acc: no-decode, Loss: 0.43 + 0.27 = 0.7034Ignored unknown kwarg option direction
[Train | Batch 319 | 35.63%] Acc: no-decode, Loss: 0.43 + 0.27 = 0.7038Ignored unknown kwarg option direction
[Train | Batch 320 | 35.74%] Acc: no-decode, Loss: 0.43 + 0.27 = 0.7038Ignored unknown kwarg option direction
[Train | Batch 321 | 35.86%] Acc: no-decode, Loss: 0.43 + 0.27 = 0.7037Ignored unknown kwarg option direction
[Train | Batch 322 | 35.97%] Acc: no-decode, Loss: 0.43 + 0.27 = 0.7036Ignored unknown kwarg option direction
[Train | Batch 323 | 36.08%] Acc: no-decode, Loss: 0.43 + 0.27 = 0.7039Ignored unknown kwarg option direction
[Train | Batch 324 | 36.19%] Acc: no-decode, Loss: 0.43 + 0.27 = 0.7038Ignored unknown kwarg option direction
[Train | Batch 325 | 36.30%] Acc: no-decode, Loss: 0.43 + 0.27 = 0.7038Ignored unknown kwarg option direction
[Train | Batch 326 | 36.41%] Acc: no-decode, Loss: 0.43 + 0.27 = 0.7039Ignored unknown kwarg option direction
[Train | Batch 327 | 36.53%] Acc: no-decode, Loss: 0.43 + 0.27 = 0.7039Ignored unknown kwarg option direction
[Train | Batch 328 | 36.64%] Acc: no-decode, Loss: 0.43 + 0.27 = 0.7037Ignored unknown kwarg option direction
[Train | Batch 329 | 36.75%] Acc: no-decode, Loss: 0.43 + 0.27 = 0.7033Ignored unknown kwarg option direction
[Train | Batch 330 | 36.86%] Acc: no-decode, Loss: 0.43 + 0.27 = 0.7032Ignored unknown kwarg option direction
[Train | Batch 331 | 36.97%] Acc: no-decode, Loss: 0.43 + 0.27 = 0.7034Ignored unknown kwarg option direction
[Train | Batch 332 | 37.08%] Acc: no-decode, Loss: 0.43 + 0.27 = 0.7036Ignored unknown kwarg option direction
[Train | Batch 333 | 37.20%] Acc: no-decode, Loss: 0.43 + 0.27 = 0.7036Ignored unknown kwarg option direction
[Train | Batch 334 | 37.31%] Acc: no-decode, Loss: 0.43 + 0.27 = 0.7037Ignored unknown kwarg option direction
[Train | Batch 335 | 37.42%] Acc: no-decode, Loss: 0.43 + 0.27 = 0.7036Ignored unknown kwarg option direction
[Train | Batch 336 | 37.53%] Acc: no-decode, Loss: 0.43 + 0.27 = 0.7038Ignored unknown kwarg option direction
[Train | Batch 337 | 37.64%] Acc: no-decode, Loss: 0.43 + 0.27 = 0.7040Ignored unknown kwarg option direction
[Train | Batch 338 | 37.75%] Acc: no-decode, Loss: 0.43 + 0.27 = 0.7039Ignored unknown kwarg option direction
[Train | Batch 339 | 37.87%] Acc: no-decode, Loss: 0.43 + 0.27 = 0.7036Ignored unknown kwarg option direction
[Train | Batch 340 | 37.98%] Acc: no-decode, Loss: 0.43 + 0.27 = 0.7035Ignored unknown kwarg option direction
[Train | Batch 341 | 38.09%] Acc: no-decode, Loss: 0.43 + 0.27 = 0.7035Ignored unknown kwarg option direction
[Train | Batch 342 | 38.20%] Acc: no-decode, Loss: 0.43 + 0.27 = 0.7034Ignored unknown kwarg option direction
[Train | Batch 343 | 38.31%] Acc: no-decode, Loss: 0.43 + 0.27 = 0.7032Ignored unknown kwarg option direction
[Train | Batch 344 | 38.43%] Acc: no-decode, Loss: 0.43 + 0.27 = 0.7031Ignored unknown kwarg option direction
[Train | Batch 345 | 38.54%] Acc: no-decode, Loss: 0.43 + 0.27 = 0.7031Ignored unknown kwarg option direction
[Train | Batch 346 | 38.65%] Acc: no-decode, Loss: 0.43 + 0.27 = 0.7033Ignored unknown kwarg option direction
[Train | Batch 347 | 38.76%] Acc: no-decode, Loss: 0.43 + 0.27 = 0.7029Ignored unknown kwarg option direction
[Train | Batch 348 | 38.87%] Acc: no-decode, Loss: 0.43 + 0.27 = 0.7029Ignored unknown kwarg option direction
[Train | Batch 349 | 38.98%] Acc: no-decode, Loss: 0.43 + 0.27 = 0.7027Ignored unknown kwarg option direction
[Train | Batch 350 | 39.10%] Acc: no-decode, Loss: 0.43 + 0.27 = 0.7026Ignored unknown kwarg option direction
[Train | Batch 351 | 39.21%] Acc: no-decode, Loss: 0.43 + 0.27 = 0.7026Ignored unknown kwarg option direction
[Train | Batch 352 | 39.32%] Acc: no-decode, Loss: 0.43 + 0.27 = 0.7026Ignored unknown kwarg option direction
[Train | Batch 353 | 39.43%] Acc: no-decode, Loss: 0.43 + 0.27 = 0.7027Ignored unknown kwarg option direction
[Train | Batch 354 | 39.54%] Acc: no-decode, Loss: 0.43 + 0.27 = 0.7026Ignored unknown kwarg option direction
[Train | Batch 355 | 39.65%] Acc: no-decode, Loss: 0.43 + 0.27 = 0.7026Ignored unknown kwarg option direction
[Train | Batch 356 | 39.77%] Acc: no-decode, Loss: 0.43 + 0.27 = 0.7027Ignored unknown kwarg option direction
[Train | Batch 357 | 39.88%] Acc: no-decode, Loss: 0.43 + 0.27 = 0.7024Ignored unknown kwarg option direction
[Train | Batch 358 | 39.99%] Acc: no-decode, Loss: 0.43 + 0.27 = 0.7024Ignored unknown kwarg option direction
[Train | Batch 359 | 40.10%] Acc: no-decode, Loss: 0.43 + 0.27 = 0.7022Ignored unknown kwarg option direction
[Train | Batch 360 | 40.21%] Acc: no-decode, Loss: 0.43 + 0.27 = 0.7021Ignored unknown kwarg option direction
[Train | Batch 361 | 40.32%] Acc: no-decode, Loss: 0.43 + 0.27 = 0.7022Ignored unknown kwarg option direction
[Train | Batch 362 | 40.44%] Acc: no-decode, Loss: 0.43 + 0.27 = 0.7020Ignored unknown kwarg option direction
[Train | Batch 363 | 40.55%] Acc: no-decode, Loss: 0.43 + 0.27 = 0.7020Ignored unknown kwarg option direction
[Train | Batch 364 | 40.66%] Acc: no-decode, Loss: 0.43 + 0.27 = 0.7020Ignored unknown kwarg option direction
[Train | Batch 365 | 40.77%] Acc: no-decode, Loss: 0.43 + 0.27 = 0.7017Ignored unknown kwarg option direction
[Train | Batch 366 | 40.88%] Acc: no-decode, Loss: 0.43 + 0.27 = 0.7015Ignored unknown kwarg option direction
[Train | Batch 367 | 40.99%] Acc: no-decode, Loss: 0.43 + 0.27 = 0.7013Ignored unknown kwarg option direction
[Train | Batch 368 | 41.11%] Acc: no-decode, Loss: 0.43 + 0.27 = 0.7012Ignored unknown kwarg option direction
[Train | Batch 369 | 41.22%] Acc: no-decode, Loss: 0.43 + 0.27 = 0.7012Ignored unknown kwarg option direction
[Train | Batch 370 | 41.33%] Acc: no-decode, Loss: 0.43 + 0.27 = 0.7013Ignored unknown kwarg option direction
[Train | Batch 371 | 41.44%] Acc: no-decode, Loss: 0.43 + 0.27 = 0.7011Ignored unknown kwarg option direction
[Train | Batch 372 | 41.55%] Acc: no-decode, Loss: 0.43 + 0.27 = 0.7011Ignored unknown kwarg option direction
[Train | Batch 373 | 41.66%] Acc: no-decode, Loss: 0.43 + 0.27 = 0.7009Ignored unknown kwarg option direction
[Train | Batch 374 | 41.78%] Acc: no-decode, Loss: 0.43 + 0.27 = 0.7014Ignored unknown kwarg option direction
